experiment,noise_std,seed,parameter,true_value,inferred_value,absolute_error,relative_error,parameter_rmse,parameter_mae,parameter_correlation,final_loss
E5,0.01,20260816,beta_V,0.10000000149011612,0.10909485071897507,0.009094849228858948,0.0909484818385033,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260816,gamma_C,0.10000000149011612,0.09758368134498596,0.0024163201451301575,0.02416319867492199,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260816,gamma_M,0.10000000149011612,0.10278536379337311,0.0027853623032569885,0.027853619832156624,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260816,gamma_V,0.10000000149011612,0.09878897666931152,0.001211024820804596,0.012110246816564538,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260817,alpha_A,1.0,1.0022790431976318,0.002279043197631836,0.0022790431748414045,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260817,alpha_C,0.19999998807907104,0.19354897737503052,0.006451010704040527,0.03225505383000097,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260817,alpha_F,0.19999998807907104,0.20273911952972412,0.002739131450653076,0.013695657384807306,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260817,alpha_I,0.19999998807907104,0.20461785793304443,0.004617869853973389,0.023089349491631946,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260817,alpha_M,0.19999998807907104,0.20753593742847443,0.007535949349403381,0.03767974710891749,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260817,alpha_V,0.19999998807907104,0.1937457025051117,0.006254285573959351,0.03127142817014771,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260817,beta_A,0.5,0.5026270747184753,0.002627074718475342,0.005254149331867696,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260817,beta_C,0.10000000149011612,0.10873369872570038,0.008733697235584259,0.08733696232072422,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260817,beta_F,0.10000000149011612,0.10376004129648209,0.003760039806365967,0.03760039374333077,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260817,beta_I,0.19999998807907104,0.20859873294830322,0.008598744869232178,0.04299372475910034,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260817,beta_M,0.05000000447034836,0.044730860739946365,0.005269143730401993,0.10538284410951054,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260817,beta_V,0.10000000149011612,0.10183348506689072,0.0018334835767745972,0.018334833661052295,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260817,gamma_C,0.10000000149011612,0.11578226089477539,0.01578225940465927,0.1578225759125955,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260817,gamma_M,0.10000000149011612,0.11512574553489685,0.015125744044780731,0.15125742306815376,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
